429,Marcelle Kajal Kohl Eyeliner Blackest Black,marcelle,"         Marcelle Kajal Kohl Eyeliner is offered in an ancient  traditional chunky format with a long pointy tip that allows for an  easy, extra-precise application. Plus, it’s waterproof and proven to  last at least 6 hours on the waterline. This antioxidant-enriched,  preservative-free liner is sure to give a daring, seductive look that  lasts and lasts.Hypo-allergenic and perfume free. Paraben free. Tested under ophthalmologic control.    ",eyeliner,5,11.99,liquid,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/bb7368014d95f21e66c99b0f4d5bf91b_ra,w158,h184_pa,w158,h184.jpg"
430,Wet n Wild H2O Proof Liquid Eyeliner,wet n wild,"Wet n Wild H2O Proof Liquid Eyeliner provides lasting Waterproof Definition that won't let you down! It's waterproof, smudgeproof, and super long-lasting. Create subtle fine lines to bold dramatic looks with the precise applicator brush.Features:Long-lasting waterproof formula Won’t skip, smudge, or streakSoft, felt-tip brush for precision control and mistake-proof applicationDirections: Start at the inner corners of your eyes and make small strokes following the shape of your eye. For extra drama, extend and thicken at the outer corner of your eyes.",eyeliner,4,6.99,liquid," Isododecane, Trimethylsiloxysilicate, Trimethylpentanediol/Adipic Acid/Glycerin Crosspolymer , C11-12 Isoparaffin, Polypropylsilsesquioxane, C8-9 Isoparaffin, Trihydroxystearin, Silica Dimethyl Silylate, Phenoxyethanol, Sorbic Acid, Tocopherol, Black 2/CI 77266.","https://d3t32hsnjxo7q6.cloudfront.net/i/8ff7034e32f516c8df2ab96d77535570_ra,w158,h184_pa,w158,h184.png"
431,Milani Eye Tech Extreme Liquid Eyeliner,milani,"It’s always great to have options. And with this versatile “extreme” felt tip tool, you can line your lids in three different intensities - thin, medium and heavy – just by switching up the angle you hold it. About the formula: It’s waterproof, non-feathering and glides on smoothly in a single stroke. Available in Blackest Black.Features:Easy grip handle for precise applicationNon-feathering formulaParaben-FreeWaterproofMatte-finishApplication: Extreme felt-tip point creates three line styles:  Thin: use the very tip for a slender, extremely thin line.  Medium: hold pen at a slight angle to create a bolder, thicker line.  Heavy: hold the pen horizontally and color over the eyelid for an eyeshadow like coverage. ",eyeliner,2,10.99,liquid," Water (Aqua), Butylene Glycol, Styrene/Acrylates/Ammonium Methacrylate Copolymer, PEG-60 Hydrogenated Castor Oil, Phenoxyethanol, Coco-Glucoside, Potassium Sorbate, Citric Acid, Sodium Benzoate, Sodium Laureth-12 Sulfate, Ammonium Hydroxide, Iodopropynyl Butylcarbamate, Black 2 (CI 77266).","https://d3t32hsnjxo7q6.cloudfront.net/i/db9cbca2c6fac992ed5ccff1adab5070_ra,w158,h184_pa,w158,h184.jpg"
432,Marcelle Waterproof Liquid DIP-PEN Eyeliner 10H+,marcelle,"Marcelle Waterproof Liquid DIP-PEN Eyeliner is offered in a sleek dip-pen packaging that  looks like a pen but is actually a bottle with a practical and easy to  use wand. It comes with a fine-tip applicator that allows for an  ultra-fine, precise and effortless application. Its water-based formula  contains special care ingredients to protect the delicate skin in the  eye area. Enriched with vitamin E and aloe vera to provide moisturizing  and regenerating properties. Hypo-allergenic and perfume free.Shade Range: ",eyeliner,2,13.99,liquid,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/7bb485ce33465552ef0991e552d449ca_ra,w158,h184_pa,w158,h184.jpg"
433,"Physicians Formula Sexy Booster Cat Eye Collection Liquid Eyeliner ",physicians formula,"Perfect your cat eye with Physicians Formula Sexy Booster Cat Eye Collection Liquid Eyeliner. It's infused with a warm vanilla fragrance and ingredients including Cocoa Extract that are oh-so sexy!Features: HypoallergenicParaben & Gluten freeDermatologist approvedSafe for sensitive eyes and contact lens wearersDirections: Follow the contour of your eye and line the top lid from inner to outer corner.  At the outer corner of your eye, curve liner upward at the same angle of the outer corner of your brow.",eyeliner,4,12.99,liquid," Water, Iron Oxides, Butylene Glycol, Stearic Acid, Glyceryl Stearate, Oleyl Alcohol, Fragrance, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Alumina, Androstadienone, Black 2, Caprylyl Glycol, Cellulose Gum, Epimedium Sagittatum Extract, Ethylhexylglycerin, Glycerin, Hectorite, Hexylene Glycol, Hydroxyethylcellulose, Magnesium Aluminum Silicate, Panthenol, Pregnadienol, Silica, Sorbic Acid, Styrene/Acrylates Copolymer, Theobroma Cacao (Cocoa) Fruit Powder, Tocopheryl Acetate, Triethanolamine, Xanthan Gum, Phenoxyethanol.","https://d3t32hsnjxo7q6.cloudfront.net/i/1e27825577015c0144768f2a5d9e9233_ra,w158,h184_pa,w158,h184.jpg"
434,Physicians Formula Argan Wear Ultra-Nourishing Kohl Kajal Eyeliner,physicians formula,"Luxurious, intense and richly-pigmented kohl kajal eyeliner creates the most dramatic and exotic eye look. Infused with 100% Pure Argan Oil, known as ""liquid gold"" for its ultra-nourishing & conditioning properties. Ultra-creamy eyeliner glides-on effortlessly for dramatic definition and inner rim intensity.Features:High-performance kohl formula is 100% waterproof for color that won't budge or smudge, delivering seamless and glamorous definitionPropel and repel tool allows for easy and fool-proof application and maximum convenience!24 hour wearDirections: Apply at the base of upper lashes and on inside of lower eye rim for ultra-dramatic definition. ",eyeliner,"3,7",12.99,liquid," Triethylhexanoin, Caprylic/Capric Triglyceride, Ozokerite, Copernecia Cerifera (Carnauba) Wax/Cire de Carnauba, Polymethyl Methacrylate, Beeswax/Cire d'abeille, Dipentaerythrityl Tetrahydroxystearate/ Tetraisostearate, Methyl Methacrylate Crosspolymer, Argania Spinosa (Argan) Kernel Oil, Pentaerythrityl Tetra-Di-t-Butyl Hydroxyhydrocinnamate, Dicalcium Phosphate","https://d3t32hsnjxo7q6.cloudfront.net/i/6e912cfe1f08dc802ad241f4adcb36e9_ra,w158,h184_pa,w158,h184.png"
435,Wet n Wild MegaLiner Liquid Eyeliner,wet n wild,"Wet n Wild MegaLiner Liquid Eyeliner is formulated with high-definition pigment and a unique blend of polymers for a rich, fluid formula. It dries fast and stays put to subtly enhance or dramatically define the eyes. An easy-to-control, flexible brush gives you precise application.Features:Dries fast and stays put Long-lasting, smudgeproof wear Easy-to-control inkwell applicator Directions: Start at the inner corners of your eyes and make small strokes following the shape of your eye. For extra drama, extend and thicken at the outer corner of your eyes.",eyeliner,4,5.49,liquid," Water/Eau, Propylene Glycol, PVP, Steareth-2, Stearic Acid, Steareth-21, Sodium Polymethacrylate, Glyceryl Stearate, Laureth-21, Phenoxyethanol, Arginine, Caprylyl Glycol, PEG-40 Hydrogenated Castor Oil, Citric Acid, Ethylhexylglycerin, Hexylene Glycol, Sodium Dehydroacetate, Simethicone, Magnesium Aluminum Silicate, Xanthan Gum, Sodium Citrate, Cellulose Gum, Chlorphenesin, Acrylates Copolymer, PPG-26-Buteth-26, Microcrystalline Cellulose, [+/- (MAY CONTAIN/PEUT CONTENIR): Iron Oxides/CI 77491, CI 77492, CI 77499, Ultramarines/CI 77007, Titanium Dioxide/CI 77891, Mica, Black 2/CI 77266, Carmine/CI 75470, Chromium Oxide Greens/CI 77288, Ferric Ferrocyanide/CI 77510].","https://d3t32hsnjxo7q6.cloudfront.net/i/a972397ff3150eab0984483fcd226440_ra,w158,h184_pa,w158,h184.jpg"
436,"Revlon ColorStay Skinny Liquid Liner ",revlon,"Revlon ColorStay Skinny Liquid Liner gives you bold, even colour with a precise skinny tip applicator!Features:0.1mm skinny tip liner that lasts all dayEasy to apply with mistake proof controlBold, even color in one strokeOphthalmologist Tested ",eyeliner,2,11.99,liquid,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/808647e541dad521fcc1fa0d728dd47e_ra,w158,h184_pa,w158,h184.jpg"
437,"Physicians Formula Shimmer Strips Kohl Kajal Eyeliner Trio ",physicians formula,"Physicians Formula's intense and richly pigmented eyeliners are now perfectly paired to create a Nude Look.  Specially developed to line the inner rim of the eyelid, this unique eyeliner form contains a high concentration of pigments for dramatic definition that glides-on effortlessly.Directions: Apply Eyeliner at the base of upper lashes and on inside of lower eye rim for ultra-dramatic definition. Layer shades together for endless looks. Hypoallergenic. Fragrance Free. Paraben Free. Gluten Free. Dermatologist approved. Safe for Sensitive Eyes and Contact Wearers. ",eyeliner,5,14.79,liquid," Hydrogenated Polyisobutene, Beeswax, Caprylic/Capric Glycerides, Synthetic Fluorphlogopite, Silica, Ozokerite, Hydrogenated Coco-Glycerides, Copernicia Cerifera (Carnauba) Wax, Jojoba Esters, Microcrystalline Wax, Aluminum Calcium Sodium Silicate, Dimethicone, Polybutene, Alumina Magnesium Metasilicate, Bisabolol, Calcium Sodium Borosilicate, Caprylyl Glycol, Cetyl Dimethicone, Disteardimonium Hectorite, Panthenyl Ethyl Ether, Tin Oxide, Titanium/Titanium Dioxide, Tocopheryl Acetate, Triethoxycaprylylsilane. May Contain: Aluminum Powder, Bismuth Oxychloride, Carmine, Chromium Oxide Greens, Copper Powder, Ferric Ammonium Ferrocyanide, Ferric Ferrocyanide, Iron Oxides, Manganese Violet, Mica, Titanium Dioxide, Ultramarines, Yellow 5 Lake ","https://d3t32hsnjxo7q6.cloudfront.net/i/ac56e10c3ae7d7ec6af4c09ac868831b_ra,w158,h184_pa,w158,h184.jpeg"
438,Zorah Liquid Liner,zorah,"Zorah Liquid Liner gives you 12 hours of long-lasting intense color, is transfer-free (leaves no trace on crease above the eyelid) and has Pure Light Capture® minerals that deliver color and radiance. Silky lines and refreshingly light, Pure Argan eyeliner leaves a weightless feel on the eyelids.What look do you go for: the natural bronzed babe, tropical brights, or classic beauty? Try all three with this get the look with natural makeup piece found on our blog, The Well! Directions: Lightly trace the lash line. Repeat with a second layer to intensify. Make small dots from the outside working inward. Wait 3 seconds before opening eye so as to avoid streaking. Repeat line if necessary.",eyeliner,"3,3",24.0,liquid," Aqua, Hydrolyzed Corn Starch, Glyceryl Stearate Citrate, Argania Spinosa Kernel Oil*, Cucurbita Pepo (Pumpkin) Seed Oil*, Glycerin,  Silica, Copernicia Cerifera (Carnauba) Wax*, Hectorite, Sodium Phytate, Sodium Citrate, Benzyl Alcohol, Salicylic Acid, Sorbic Acid, Dehydroacetic Acid. [+/-(peut contenir/may contain) Iron Oxides,Mica, Ultramarines, Bismuth Oxychloride.]Tested dermatologically and ophthalmologically.Certified by Ecocert Greenlife: 98% of the total ingredients are from  natural origin, 5% of total ingredients are from organic farming","https://d3t32hsnjxo7q6.cloudfront.net/i/3dc157e4a7e28f90dbe7e9849ccfc87a_ra,w158,h184_pa,w158,h184.jpg"
439,Milani Fierce Foil Eyeliner,milani,"This is so new, it’s hopping right off the Milan runway and into your makeup bag. A truly next-level eyeliner, it gets its richness from a black base that blasts the luminosity, creating a shiny, shimmery special effect that lights up your eyes. Blackened jewel tones with a foil finish, these can be used for lining or a full-on lid look. And there are two great ways to play these blendable beauties: For a “classic cat” look, extend the color just past the lashline. For a “smoldering smoky” vibe, gently blend upward from the lashline to the crease. Available in four chic shades - Black Gold Foil, Brown Foil, Purple Foil and Navy Foil – with a custom pro brush that deposits color exactly where you want it. Glow for it.Features:2-in-1 liner create a classic cat eye to smoldering smokey lookThe innovative blackout base enhances the pigment luminosity, creating a shiny special effect that brightens eyesProfessional brush applicator includedAvailable in four long-wearing shadesEasy to useApplication: Gently glide the tip of the applicator brush over color. Apply product by gliding brush along lashline from inner to outer corner of the eye. For the Classic Cat Eye: Slightly extend the end of the liner past the lashline. For a Smoldering Smoky Look: Blend upward from the lashline to the crease. ",eyeliner,1,9.99,liquid,"  Glycerin, Mica, Ethylhexyl Palmitate, Silica, Cera Alba (Beeswax), Copernicia Cerifera Cera (Carnauba Wax), Aluminum Calcium Sodium Silicate, Synthetic Fluorphlogopite, Isohexadecane, Caprylyl Glycol, Phenoxyethanol, Isopentyldiol, Tin Oxide, Titanium Dioxide (CI 77891), Iron Oxide (CI 77499). +/- May Contain: Iron Oxide (CI 77491), Ferric Ferrocyanide (CI 77510), Carmine (CI 75470), Ultramarines (CI 77007). ","https://d3t32hsnjxo7q6.cloudfront.net/i/98ff3db1b142c3f9f915a2e9a0dafa92_ra,w158,h184_pa,w158,h184.png"
440,Physicians Formula Shimmer Strips Kohl Kajal Eyeliner Trio,physicians formula,Physicians Formula Shimmer Strips Kohl Kajal Eyeliner is a Highly  pigmented eyeliner trio that delivers rich color to create a Nude Look  for ANY eye color.Features:   Versatile eyeliner for dramatic definition and inner eye rim intensity     Super- smooth gliding texture makes defining eyes effortless  100% Waterproof wearDirections: Apply eyeliner at the base of upper lashes and on inside of lower eye  rim for ultra-dramatic definition.  Layer shades together for endless  looks.,eyeliner,5,14.79,liquid," Hydrogenated Polyisobutene, Beeswax, Caprylic/Capric Glycerides, Silica,  Ozokerite, Hydrogenated Coco-Glycerides, Copernicia Cerifera (Carnauba)  Wax, Jojoba Esters, Microcrystalline Wax, Dimethicone, Polybutene,  Alumina Magnesium Metasilicate, Bisabolol, Caprylyl Glycol, Cetyl  Dimethicone, Disteardimonium Hectorite, Panthenyl Ethyl Ether,  Tocopheryl Acetate, Triethoxycaprylylsilane  May Contain:  Aluminum,  Aluminum Calcium Sodium Silicate, Aluminum Powder, Bismuth Oxychloride,  Calcium Sodium Borosilicate, Carmine, Chromium Oxide Greens, Ferric  Ammonium Ferrocyanide, Ferric Ferrocyanide, Iron Oxides, Manganese  Violet, Mica, Synthetic Fluorphlogopite, Tin Oxide, Titanium Dioxide,  Titanium/Titanium Dioxide, Ultramarines, Yellow 5Hypoallergenic. Fragrance-free. Paraben-Free. Gluten Free.   Dermatologist approved. Safe for sensitive eyes and contact lens  wearers.","https://d3t32hsnjxo7q6.cloudfront.net/i/98c26c4923f92c11e36f7dbc28e800a9_ra,w158,h184_pa,w158,h184.jpeg"
441,Suncoat Sugar-based Natural Liquid Eyeliner,suncoat,"This natural liquid eyeliner is made with natural sugar-based  biopolymer, not synthetic plastics such as PVP (polyvinyl pyrrolidone  polymer) and acrylic copolymer. Colored with earth pigments and enriched  with vitamin E. This is a superior alternative for your sensitive eyes  and our environment!Features: Natural and vegan ingredients, readily biodegradableStays on all day long, will not smear or smudgeKind to sensitive eyesRemove with soap and waterThe wand has a rubber tip instead of hairbrush, much easier to apply. It offers precise control for fine lines",eyeliner,"3,5",16.99,liquid," Aqua  (water), kaolin clay, glycerin, hydrolyzed Zea mays (corn) starch  (natural multi-sugar resin), lecithin, Citrus grandis (grapefruit) seed  extract, tocopherol (vitamin E), citric acid, iron oxides, mica,  titanium dioxide.","https://d3t32hsnjxo7q6.cloudfront.net/i/fffdf1e1c3948940e37d5b304275c0bd_ra,w158,h184_pa,w158,h184.jpeg"
442,Dr. Hauschka Liquid Eyeliner,dr. hauschka,"The fine brush on the Liquid Eyeliner, available in black, allows for the easy application of a precise and vivid line that is long-lasting and moisturizing to the skin. Eyebright, black tea and neem soothe the delicate skin around the eyes, while rose wax and jojoba oil protect the skin, keeping it silky smooth.Features:Truly natural and organic cosmetics, certified to NATRUE and/or BDIH standardsFree from chemical/synthetic fragrances and preservativesFree from mineral oils, parabens, silicone and PEGDermatologically tested for sensitive skinWherever possible, all raw materials come from controlled organic or Demeter cultivation and are recovered under fair conditionsIngredients (black): Water (Aqua), Alcohol, Sorbitol, Cetearyl Alcohol, Ricinus Communis (Castor) Seed Oil, Bentonite, Camellia Sinensis Leaf Extract, Melia Azadirachta Leaf Extract, Euphrasia Officinalis Extract, Hydrogenated Jojoba Oil, Xanthan Gum, Beeswax (Cera Alba), Rosa Damascena Flower Wax, Rosa Damascena Flower Oil, Fragrance (Parfum), Citronellol*, Geraniol*, Linalool*, Silica, Lysolecithin, Iron Oxides (CI 77499), Titanium Dioxide (CI 77891), Ultramarines (CI 77007).  *component of natural essential oilsIngredients (brown):Water (Aqua), Alcohol, Sorbitol, Cetearyl Alcohol, Ricinus Communis (Castor) Seed Oil, Camellia Sinensis Leaf Extract, Melia Azadirachta Leaf Extract, Bentonite, Euphrasia Officinalis Extract, Hydrogenated Jojoba Oil, Xanthan Gum, Beeswax (Cera Alba), Rosa Damascena Flower Wax, Rosa Damascena Flower Oil, Fragrance (Parfum), Citronellol*, Geraniol*, Linalool*, Maltodextrin, Silica, Lysolecithin, Carmine (CI 75470), Iron Oxides (CI 7749¹, CI 77492, CI 77499).  *component of natural essential oils",eyeliner,4,30.0,liquid,Not available,"https://d3t32hsnjxo7q6.cloudfront.net/i/a16a04e59251404056169188139a9137_ra,w158,h184_pa,w158,h184.jpeg"
